,count,mean,std,min,25%,50%,75%,max
sensor_556,1307.0,4.216904514154551,1.2800084208134206,1.4967,3.6251,4.0671,4.7027,35.3198
sensor_557,1307.0,1.6230700076511093,1.8704334384919217,0.1646,1.1829,1.5298,1.8156,54.2917
sensor_558,1566.0,0.9950089399744572,0.08385953711268757,0.8919,0.9552,0.9727,1.0008,1.5121
sensor_559,1566.0,0.3257081736909323,0.20139186986927257,0.0699,0.14982499999999999,0.2909,0.4436,1.0737
sensor_560,1566.0,0.0724434227330779,0.051577825356765514,0.0177,0.0362,0.0592,0.089,0.4457
sensor_561,1566.0,32.28495593869732,19.026081423650705,7.2369,15.76245,29.73115,44.1134,101.1146
sensor_562,1294.0,262.72968315301387,7.630585273216421,242.286,259.9725,264.272,265.707,311.404
sensor_563,1294.0,0.6796407264296753,0.12175776137289002,0.3049,0.5671,0.651,0.768875,1.2988
sensor_564,1294.0,6.44498454404946,2.6335832675831226,0.97,4.98,5.16,7.8,32.58
sensor_565,1294.0,0.1456095054095827,0.08112235463523564,0.0224,0.0877,0.11954999999999999,0.18614999999999998,0.6892
sensor_566,1294.0,2.610869629057187,1.0327611589163015,0.4122,2.0902,2.15045,3.098725,14.0141
sensor_567,1294.0,0.06008639876352396,0.032760950249756275,0.0091,0.0382,0.04865,0.07527500000000001,0.2932
sensor_568,1294.0,2.452416924265842,0.9966441742590869,0.3706,1.8844,1.9997,2.97085,12.7462
sensor_569,1294.0,21.11767403400309,10.213294338381658,3.2504,15.4662,16.98835,24.772175,84.8024
sensor_570,1567.0,530.5236234205488,17.49973601796463,317.1964,530.7027,532.3982,534.3564,589.5082
sensor_571,1567.0,2.1018363114231016,0.27511184455412296,0.9802,1.9829,2.1186,2.2906500000000003,2.7395
sensor_572,1567.0,28.45016502871729,86.30468130478187,3.54,7.5,8.65,10.13,454.56
sensor_573,1567.0,0.3456364390555201,0.24847812360739024,0.0667,0.24225,0.2934,0.3669,2.1967
sensor_574,1567.0,9.16231499680919,26.920150379391046,1.0395,2.56785,2.9758,3.4925,170.0204
sensor_575,1567.0,0.10472916400765793,0.0677911184842199,0.023,0.0751,0.0895,0.11215,0.5502
sensor_576,1567.0,5.563746522016592,16.921368702380114,0.6636,1.40845,1.6245,1.902,90.4235
sensor_577,1567.0,16.642362858966177,12.485266987951567,4.582,11.50155,13.8179,17.0809,96.9601
sensor_578,618.0,0.021614563106796117,0.011730310164318606,-0.0169,0.0138,0.0204,0.0277,0.1028
sensor_579,618.0,0.016829449838187703,0.00964013288785662,0.0032,0.0106,0.0148,0.02,0.0799
sensor_580,618.0,0.005395954692556634,0.003115985835278886,0.001,0.0034,0.0047,0.006475,0.0286
sensor_581,618.0,97.93437297734629,87.52096623001742,0.0,46.1849,72.2889,116.53914999999999,737.3048
sensor_582,1566.0,0.5000961685823755,0.0034043251020306237,0.4778,0.4979,0.5002,0.502375,0.5098
sensor_583,1566.0,0.015317752234993615,0.017179920787564994,0.006,0.0116,0.0138,0.0165,0.4766
sensor_584,1566.0,0.0038465517241379307,0.0037204448855646523,0.0017,0.0031,0.0036,0.0041,0.1045
sensor_585,1566.0,3.067826372924649,3.5780331508705934,1.1975,2.3065,2.75765,3.295175,99.3032
sensor_586,1566.0,0.021458429118773943,0.012358175980665352,-0.0169,0.013425,0.0205,0.0276,0.1028
sensor_587,1566.0,0.016474904214559386,0.008807535393245908,0.0032,0.0106,0.0148,0.0203,0.0799
sensor_588,1566.0,0.005283333333333334,0.00286707150966514,0.001,0.0033,0.0046,0.0064,0.0286
sensor_589,1566.0,99.67006634738186,93.89191941652177,0.0,44.3686,71.9005,114.7497,737.3048
